Economy,"Flew home yesterday. Flight from Visak was in an older, basic plane but comfortable. Left a little late but made up time. Food was nice. Plane from Delhi was late leaving due to paasenger problems, not the airlines, again arrived pretty much on time at Heathrow. The service was good. Refreshments & food very nice. Toilets were not nice by...","Reviewed 13 December 2017
",Visakhapatnam (Vizag) - London,ui_bubble_rating bubble_50,International,Further Flights,neutral,0.0
Business Class,"I took an Air India flight from Chennai to Kolkata (round trip) in the month of July, this year. The pros and cons, in my opinion are below:
Pros:
1) In both directions, the flight was delayed only by 10+ minutes, which is quite an improvement for AI.
2) I traveled in the Business Class cabin, wherein the seats had...","Reviewed 12 December 2017
",Chennai - Kolkata,ui_bubble_rating bubble_30,Domestic,Air India domestic flight,neutral,0.0
Economy,"We chose this airline because we love India and the flight times (one stop over) worked out for us and the price was reasonable. You have to understand the ""India way "" or you would go mad. That is, that they do things always just 95% perfectly, they may copy a scheme, design or plan from another culture and it...","Reviewed 12 December 2017
",London - Kochi (Cochin),ui_bubble_rating bubble_30,International,"It got us there on time and safely, but....",positive,0.5
Economy,"This my 2nd time with Air India airlines but not wow 😮
traveling with Air India experience was not good , I travel Delhi to Maldives there no any internment just boring all most 5 hours,
😡😡😡","Reviewed 12 December 2017
",New Delhi - Male,ui_bubble_rating bubble_20,Asia,Best traveling experience ,positive,1.0
Economy,"The flight is good in terms of timing , check-in process, legroom, reminders etc . It could improve upon its choice of snacks . I've been travelling in this Airlines since last two years and everytime I'm treated to a good old sandwitch. Why can't they think of a change . Also a sole magazine for entertainment. Flight timings at...","Reviewed 12 December 2017
",Bengaluru - Hubli-Dharwad,ui_bubble_rating bubble_30,Domestic,Flight from Bangalore to Hubli - overall an okay flight,positive,0.25
Economy,My first flight ai-492 ...a short flight in a big plane...great experience..meal is good...neat & clean flight...little late but ok ...seats comfortable....leg space very good.....crew team is good.....recommended,"Reviewed 12 December 2017
",Jaipur - New Delhi,ui_bubble_rating bubble_50,Domestic,First flight ,positive,0.25
Economy,"I will not recommend Air India Airline due to the following reasons:
Service is bad, Staff have no courtesy and they are rude toward passengers.
Most of the time toilets are without toilet papers and without napkins.
Planes are old, seats are bad.
No information about the connecting flights and if there is one, it is wrong.
It may be...","Reviewed 12 December 2017
",San Francisco - Amritsar,ui_bubble_rating bubble_10,International,Bad Experience,negative,-0.7
Economy,"good food and service, flight was delayed by 25 mins and baggage was on time. check in process was smooth and simple and upgrade was given to me my infant.","Reviewed 11 December 2017
",Mumbai - Jaipur,ui_bubble_rating bubble_50,Domestic,took Mumbai to Jaipur on 4th December 2017,neutral,0.0
Economy,"I travel to Delhi a few times every year and have tried Jet Airways, Virgin etc and found the choice of timings, food, fares to be the best. The snobs who berated a public sector airlines can rest easy as after becoming a Star Alliance member the flights have a mix of ethnicities travelling rather than just Indians going home....","Reviewed 11 December 2017
",London - New Delhi,ui_bubble_rating bubble_50,International,"Great service, value for money & baggage allowance",positive,0.8
Business Class,"I loved this Air Line! It was my first experience with them and I was not disappointed! As a matter of fact, I consider it as one of my all time best experiences in flying, and I do fly a lot! For a starter the staff was superb: with a big smile, friendly, professional, well dressed, and incredibly competent! Throughout...","Reviewed 10 December 2017
",Newark - London,ui_bubble_rating bubble_50,International,A place to be pampered!,neutral,0.0
Economy,"I took a flight Chennai-Cok morning well timed. You can land and have full day nearly to complete your business activity but you have to wait for next day to return. No evening flight, which makes it a compulsory stay at night. Food and Beverage for hourly flight is atrocious in all AI flights","Reviewed 10 December 2017
",Chennai - Kochi (Cochin),ui_bubble_rating bubble_40,Domestic,Best Timed Air Service,positive,1.0
Economy,Perfect timed Flight for us to take this from Hyderabad to Chennai. On time flight and an overall good experience.,"Reviewed 10 December 2017
",Hyderabad - Chennai,ui_bubble_rating bubble_40,Domestic,Its Air India Again,neutral,0.0
Economy,Its always good to travel with National Airlines. This was a small aircraft. The ground crew were so humble and accomodative. Had a very good experience with them.,"Reviewed 10 December 2017
",Jabalpur - New Delhi,ui_bubble_rating bubble_40,Domestic,A good Carrier,positive,0.7
Economy,"Lack of cleanliness, poor sanitation due to consumable water in this direct flight,food quality served in journey","Reviewed 10 December 2017
",New York City - New Delhi,ui_bubble_rating bubble_20,International,poor flight,negative,-0.4
Economy,"I recently travelled on an Air India Flight: AI 503 from Bangalore to Delhi and AI 306 from Delhi to Tokyo on the 8th of December. I will hope to never travel on this airline again for the following reasons:
1) My luggage weight was over the allowance by a few kgs. I was required to rifle through my bag...","Reviewed 10 December 2017
",New Delhi - Tokyo,ui_bubble_rating bubble_10,North Asia,Horrible Airline,negative,-1.0
Economy,"I have flown Air India after many, many years and that too because there are not too many options to Male from Delhi.
Check in: Even though we had checked in online they had no bag drop line. The lines were slow to another level.
Staff: Exceedingly uncaring and are neither courteous nor polite. This stands true for both ground...","Reviewed 10 December 2017
",New Delhi - Male,ui_bubble_rating bubble_10,Asia,Air India,neutral,0.0
Economy,The boarding at Kolkata Airport was quick and comfortable. The Aircraft being a brand new Dreamliner was impressive. The seat configuration was of international standards and was quite comfortable. The inflight entertainment was good although the refreshments offered were only slightly above the mark of regular AirIndia flights. The journey was overall comfortable with an on time landing,"Reviewed 9 December 2017
",Kolkata - New Delhi,ui_bubble_rating bubble_40,Domestic,Dreamliner of AirIndia,neutral,0.0
Economy,It was great flying in Air India. Truly world class service and hospitality. The IFE too was great with a great range of both hollywood and hindi movies and the food was great too.,"Reviewed 9 December 2017
",New Delhi - Hyderabad,ui_bubble_rating bubble_40,Domestic,A good experience,positive,0.7
Economy,I booked tickets by Air India Flight from Cochin to Mumbai and my onward journey from Mumbai to Jaipur for my travel on 02-12-2017. the scheduled time was most suited to me as I would reach Jaipur by 1:15 in after noon and my onward journey to Ajmer where I was going to attend a marriage function which would start...,"Reviewed 9 December 2017
",Kochi (Cochin) - Jaipur,ui_bubble_rating bubble_20,Domestic,ARROGANT GROUND STAFF WASTING TAXPAYERS MONEY,neutral,0.0
Economy,"Larger plane - 777
Better and comfortable seating and leg space
Filling snacks - considering it is evening
maintained time in spite of congestion at Delhi and mumbai","Reviewed 9 December 2017
",New Delhi - Mumbai,ui_bubble_rating bubble_40,Domestic,Comfort and time,neutral,0.0
Economy,"It is always a pleasure to fly with Air India. The basics are always right and I always admire the smooth landing experience with this airline.
Check-in experience
The check-in is efficient. The time is queue is obviously dependent on the length of queue but the average time for 1 passenger is less (approx. 2 min) which I consider good....","Reviewed 8 December 2017
",New Delhi - Ahmedabad,ui_bubble_rating bubble_40,Domestic,Always a good experince to fly Air India,positive,0.75
Economy,i took a direct flight from delhi to hyderabad... the duration of the flight was 2 hours but it landed 25 mins prior... Always choose Air India...,"Reviewed 8 December 2017
",New Delhi - Hyderabad,ui_bubble_rating bubble_50,Domestic,A first class hassle free experience...,positive,0.325
Economy,"Starting from a small airport, it was a very small aircraft. The staff was extremely courteous and ensured that all needs of passengers were met.
My little one even got a pillow to sleep, which was a pleasant surprise because this has been a first for her!","Reviewed 8 December 2017
",Bhuj - Mumbai,ui_bubble_rating bubble_50,Domestic,Wonderful service!,positive,1.0
Business Class,"Malfunctioning seats, headphones that have ear busting static, lousy food, terrible drink selection, stewards/stewardesses who don’t collect cups and glasses before landing, and overpriced. What’s not to like? Seriously I was just praying during the whole flight that they at least do more maintenance on the engines than they obviously don’t do on the rest of the plane. For the...","Reviewed 8 December 2017
",New Delhi - San Francisco,ui_bubble_rating bubble_10,International,Worst Airline in Asia,negative,-1.0
Economy,comfortable and a very courteous flight. reasonably punctual. a note to ponder : south indian breakfast not to be served with ketchup only.,"Reviewed 8 December 2017
",London - New Delhi,ui_bubble_rating bubble_40,International,Good food and entertainment,positive,0.7
Economy,The leg space was very good in the aircraft. The male crew members were very courteous to all and a typical vanity was not seen.,"Reviewed 8 December 2017
",New Delhi - London,ui_bubble_rating bubble_40,International,comfortable and courteous,positive,0.5
Economy,"I had travelled from Chicago to New Delhi on their direct flight. It took almost 16 hours. Air India feels authentic Indian airline. The food is very good and you get all Indian food options. The baggage check-in at O'Hare was an organised chaos. No wonder it's the national carrier of India, pun intended. The baggage check-in was generous. they...","Reviewed 8 December 2017
",Chicago - New Delhi,ui_bubble_rating bubble_40,International,Authentic Indian Airline !!,positive,0.78125
Economy,"For my surprise, this airline made this long hour flight a very nice and smooth trip. Great space, amazing food, great service. All very good!","Reviewed 8 December 2017
",London - New Delhi,ui_bubble_rating bubble_50,International,A big surprise,neutral,0.0
Economy,"I fly regularly, London to New Delhi return- have tried Jet Airways, Virgin and British Airways. Found Air India to be the best in terms of price, service and flight timings. Despite the bad press by snobs wanting to bash a public sector airline I have always found the staff helpful and the aircraft modern and clean. However, I have...","Reviewed 7 December 2017
",New Delhi - London,ui_bubble_rating bubble_40,International,Good service - shame about the entertainment system packing up!,positive,0.875
Economy,"I work in HK and travel to Delhi quite frequently as my family is based in India. This timing of this AI flight is prefect as it leave HK at 6 pm HKT and land in Delhi @ 9.30 pm IST.
Apart from the timing the cabin interiors are nice spl. from a leg room perspective. However in the usual...","Reviewed 7 December 2017
",Hong Kong - New Delhi,ui_bubble_rating bubble_40,Asia,787 - A Nice Flight,positive,0.6
Economy,"Our family with 3 kids took this flight from DXB and was Little apprehensive to take air india, but they have proved me wrong. Good food, flight and service and very comfortable flight. No complaints and would highly recommend the dreamliner to any family with young kids. Will certainly fly again on the dreamliner with air india.","Reviewed 7 December 2017
",Dubai - Kochi (Cochin),ui_bubble_rating bubble_40,International,Dreamliner from DXB to COK ,neutral,0.0
Economy,"1) TV didn't work the whole flight.
2) Tray was broken. I could barely eat food.
3) Recliner didn't recline fully leading to back pain.
4) Food was infectious as I caught strep throat after eating that.
5) Armrest was broken.
6) Cabin crew failed to respond when called repeatedly.
This terrible experience only confirmed what others told me. I...","Reviewed 7 December 2017
",Chicago - New Delhi,ui_bubble_rating bubble_10,International,Terrible experience!!! Stay away from this.,negative,-1.0
Economy,"2 things summarize the Maharajah! The food is authentically Indian! and the second things is the baggage count and weight allowed. Who understands the travelling ""Indian"" better than the Maharajah! 2 baggages for check in at 23 kgs each! you cannot get better than that, specially when the entire world is hell bent on making you pack less!!!","Reviewed 6 December 2017
",New Delhi - Stockholm County,ui_bubble_rating bubble_50,International,Paisa Vasool!,neutral,0.0
Economy,So my dad and I were scheduled to travel to Mumbai from Newark on 1st July at 2.15 pm Eastern Time and were supposed to reach at 2.30 pm IST the next day. We reached the airport and we find out that our flight has been delayed by 6 hours. That itself tells you it was such a bad experience....,"Reviewed 6 December 2017
",Newark - Mumbai,ui_bubble_rating bubble_10,International,One of the most horrible flights ever,negative,-0.25
Business Class,"Took 2 flights to get from one city to another via Delhi. Old aircraft, minimal service, and poor ground assistance. Two domestic flights but second flight left from the International terminal-with no good connector. Needed to go out domestic outside main security, then go to International concourse-guided by AI employee part of the way with no instructions. Went through immigration...","Reviewed 6 December 2017
",Lucknow - Hyderabad,ui_bubble_rating bubble_20,Domestic,Poor customer experience,negative,-0.4
Economy,Modern aircraft. Decent leg room which was surprising. The screen for the in flight entertainment was big. Staff were good.,"Reviewed 6 December 2017
",London - Goa,ui_bubble_rating bubble_40,International,Good flight,positive,0.7
Economy,"We used Air India recently for a short flight from the Maldives to India.
No complained the flight was good and we were served a meal on the plane.
Good value for money.
Only negative would be checking in was slow.","Reviewed 6 December 2017
",Male - Trivandrum,ui_bubble_rating bubble_40,Asia,Nice flight,positive,0.6
Economy,"The most advanced machine from the Boeing,the ""Dreamliner"" provided good comfort throughout the journey.
Service & hospitality was good.
Food was really good.
The automatic window lighting were superb.
The aircraft is really big and the seat upholstery could have been more better.
Value for money service.","Reviewed 6 December 2017
",Kochi (Cochin) - Dubai,ui_bubble_rating bubble_40,International,Boeing 787 Dreamliner......,neutral,0.0
Economy,"I had to travel to Aurangabad from Mumbai and had booked on Air India Flight from CSTM T2 Terminal at Sahar,Mumbai. I was in for a pleasant surprise when the boarding was announced much before time and all passengers had sufficient time to board and stack their cabin luggage in the overhead racks. The leg space was decent and even...","Reviewed 6 December 2017
",Mumbai - Aurangabad,ui_bubble_rating bubble_50,Domestic,A very memorable flight.,positive,0.65
Business Class,"En excellent management from booking to flight, enhanced communication and updates, State of art new aircrafts (Dreamliner, with ultra modern technology and features for comfort) Good infrastructure in planes, well experienced cohesive staff (on board and ground) assimilates good food quality and well maintained timings. Overall ponders high level of satisfaction and I love to have first choice to fly...","Reviewed 6 December 2017
",New Delhi - Shanghai,ui_bubble_rating bubble_50,North Asia,Pleasent experience in flights (domestic as well as Internationals),neutral,0.0
Economy,"We were excited to be flying direct to Delhi on the Dreamliner. Our excitement evaporated at check in. Check in staff opened up late and exhibited the worst customer service I have experienced. At one point, yawning in my face. Slapping our documents down then moving back from the desk for a break & a chat after ""serving"" 2 customers....","Reviewed 5 December 2017
",Sydney - New Delhi,ui_bubble_rating bubble_10,International,Dreamliner = Great Aircraft. Lazy staff on ground & in the air = Miserable experience.,negative,-0.15
Economy,It was an wonderful journey. The airline staff right from the check in till boarding ensured that we boarded the flt without any problems. The In-flight service was very good with courteous staff.,"Reviewed 5 December 2017
",Srinagar - New Delhi,ui_bubble_rating bubble_50,Domestic,Comfortable journey,positive,0.4
Business Class,"There are a few airlines in the world that have all the potential to become one of the best in the world but unfortunately, as they are poorly managed (perhaps because they belong to the state) they are unable to achieve their utmost. Air India like Thai and Alitalia, come from countries that logically have the DNA to create amazing...","Reviewed 5 December 2017
",Bangkok - New Delhi,ui_bubble_rating bubble_30,Asia,Should be world class,neutral,0.0
Economy,"Flight is in time , food serve is from Taj, Staff is polte and friendly.Barding gate change other then printed on Boarding pass.","Reviewed 5 December 2017
",Mumbai - Hyderabad,ui_bubble_rating bubble_50,Domestic,Tournment,neutral,0.0
Economy,"The check in process was slow. In spite of being rush hour, adequate numbers of counters were not manned. The flight pushed back on time and landed on time. The meal service was good.","Reviewed 5 December 2017
",Mumbai - New Delhi,ui_bubble_rating bubble_40,Domestic,"Inflight service was good, check in was cumbersome",positive,0.7
Economy,"It was a 9 hours flight. Did not face any problem. Compared to domestic airlines, sitting space was okay.","Reviewed 5 December 2017
",New Delhi - Paris,ui_bubble_rating bubble_40,International,comfortable,positive,0.4
Economy,"Even after requesting for JAIN meal on the day of booking the ticket (38 days early from the flight date), I was denied for the JAIN MEAL. Instead the cabin crew requested to settle with a fruit platter and the reason given was that there are 5 Jain passengers and 4 Jain meal supplied by the catering team and since...","Reviewed 5 December 2017
",Hong Kong - Mumbai,ui_bubble_rating bubble_10,Asia,Worst cabin crew,negative,-1.0
Economy,staff is polite. Special counter for baggage drop. Good space for leg. seats are comfortable. Quality of snacks serve is average,"Reviewed 5 December 2017
",New Delhi - Jodhpur,ui_bubble_rating bubble_30,Domestic,Flight rom Delhi to Jodhpur,neutral,0.0
Economy,"Was a bit scared and since its been like forever that Air India has been termed as never on time ... I was shocked and happy to see that my flight took of on time and landed before time...
Happy with its service and with the competitive price i was offered the ticket ... It was very good","Reviewed 5 December 2017
",Ranchi - Kolkata,ui_bubble_rating bubble_30,Domestic,"Rumors are past, Back to business",negative,-0.125
Economy,"For a short domestic flight in India, the most important issue is reliability ; if the flight departs on time and there are no major problems along the way, the job is done. Air India has not yet disappointed me.","Reviewed 5 December 2017
",Mumbai - Jamnagar,ui_bubble_rating bubble_30,Domestic,Domestic stalwart,neutral,0.0
Economy,"We had out doubts from a travel many years ago with Air India. We had an opportunity a couple of weeks ago to travel with them again. We were unsure but decided to give it a try. And boy were we pleasantly shocked!
The check-in at the airport was smooth & quick. We have two special needs children and the...","Reviewed 5 December 2017
",Dubai - Kochi (Cochin),ui_bubble_rating bubble_40,International,"We were wary to travel by Air India, until we did. It was a truly good experience.",positive,0.1
Economy,"Nice flight, comfortable seats. Friendly cabin crew. Food was nice & plentiful. Happily fly with them again.","Reviewed 5 December 2017
",London - Visakhapatnam (Vizag),ui_bubble_rating bubble_50,International,India Visit,neutral,0.0
Economy,Wow cant be leave on a 9 hour flight how filthy the bathrooms became as the flight progressed on complaining to a flight attendant i was advised this could not be helped as it was there custom to stand on the toilet and squat. It is a shame they do not clean them on a regular basis i refuse to...,"Reviewed 5 December 2017
",Melbourne - New Delhi,ui_bubble_rating bubble_10,International,Never Ever Again,neutral,0.0
Economy,"The direct Melb - Delhi flight saved a lot of time and was a cost effective option. The aircraft was a dreamliner - nice plane, good setup and comfortable - even in economy. The downside for me was the way the other passangers treated the aircraft and the toilets! By mid flight there was water 1cm deep in the bathrooms,...","Reviewed 5 December 2017
",Melbourne - New Delhi,ui_bubble_rating bubble_30,International,Mel - Delhi great - plane was trashed!,positive,1.0
Economy,"initially it was declared delay of 30 min--but actually was delayed for about 2 hrs.
so had to literallyrush to catch the connecting flight from mumbai to ahmedabad.
any way air india had made the flight to wait for their passengers.","Reviewed 4 December 2017
",Nagpur - Ahmedabad,ui_bubble_rating bubble_30,Domestic,flight was delayed,neutral,0.0
Economy,"it is one of best air liner under public undertaking , the serve the best in terms timing security & hospitality","Reviewed 4 December 2017
",Kolkata - Agartala,ui_bubble_rating bubble_50,Domestic,BEST SERVICE ON AIR,positive,1.0
Business Class,"Air India is a good company to use to go from France to India; the tickets are really cheaper than Air France, the flight timing is very good, less disturbance for jet lag, more space in economy class for legs, seats are reclining more than on Air France for exemple; in business class, the seat can be completely put like...","Reviewed 4 December 2017
",Paris - New Delhi,ui_bubble_rating bubble_40,International,air India is good to go to India,positive,0.7
Economy,"I enjoyed flying with Air India, as the inflight meals were so delicious. The seating was comfortable, so I was able to relax and sleep during the flight. Air India has a good choice of inflight entertainment on offer, with up-to-date films, both Hollywood and Bollywood. The flight attendants were friendly and efficient, and there were no problems.","Reviewed 4 December 2017
",London - Colombo,ui_bubble_rating bubble_40,International,"Comfortable, excellent food.",positive,0.7
Economy,"We flew from Copenhagen in a brand new airplane. Lots of legroom and very good choice of movies and TV series that shortened the flight. We had ordered our ticket separately and, consequently had seats in different locations on the plane. The staff was very helpful in arranging for us to be able to sit together during the flight. Food...","Reviewed 4 December 2017
",Copenhagen - Goa,ui_bubble_rating bubble_50,International,To India,neutral,0.0
Economy,"Dreamliner, quiet and seemed to ride bumps smoothly. Short queue at check-in, return night-flight quite empty, had 3 seats to myself.","Reviewed 4 December 2017
",London - New York City,ui_bubble_rating bubble_50,International,Heathrow to New York at good time to access airport by public transport,positive,0.278787878788
Economy,"Recently we (myself and my wife) traveled from Paris to India by Air India. We found this flight was very good for a reasonable price. The aircraft was quite good (Dreamliner) with comfortable leg space and other arrangements. In flight entertainment was good, with good drinks and tasty Indian foods. The flight was quite in time. We liked the flight...","Reviewed 4 December 2017
",Paris - New Delhi,ui_bubble_rating bubble_40,International,VERY GOOD FLIGHT FOR A REASONABLE PRICE,positive,0.555
Economy,"I can't remember a case where I have flown Air India and everything has gone smoothly. Frequent gate changes, flight delays, delays in baggage delivery, rough baggage handling, surly flight crews, unprofessional behaviour by the staff, bad food.... the list goes on. And on. This flight was no exception. The flight was delayed by more than an hour. Which is...","Reviewed 4 December 2017
",Yangon (Rangoon) - Kolkata,ui_bubble_rating bubble_20,Asia,Never fails to disappoint,positive,0.25
Economy,Good experience. The flight was on time. The meals were good. The puliyodarai and laddu served from Tirupati to Hyderabad was cold. They could have been served hot.,"Reviewed 4 December 2017
",New Delhi - Tirupati,ui_bubble_rating bubble_40,Domestic,A trip to Tirupati,neutral,0.0
Economy,"On both legs it was a 787 800 very comfortable quiet and on time, the aircraft was clean, meal service average but then in economy it is always average. Excellent entertainmentIn short a good flight, cheaper than BA would use them again.","Reviewed 4 December 2017
",Birmingham - New Delhi,ui_bubble_rating bubble_40,International,Very good flight,positive,0.91
Economy,"Staff at check were very courteous and accommodating. Seats and space onboard was much better than other lines we have travelled with. Must say, even the food was good and edible. Well done Air India.","Reviewed 4 December 2017
",New Delhi - Goa,ui_bubble_rating bubble_40,Domestic,Delhi to Goa and Mumbai,neutral,0.0
Economy,Care for customer was very good from the start. From boarding pass issue onwards till boarding and then in flight experience was like a home away from home.,"Reviewed 4 December 2017
",Pune - Chandigarh,ui_bubble_rating bubble_50,Domestic,A HOME AWAY FROM HOME,neutral,0.0
Economy,The aircraft was huge and spacious being an international flight. The flight departed on time and landed well before the ETA. The cabin crew were courteous and helpful. The food in general was good.,"Reviewed 4 December 2017
",Mumbai - New Delhi,ui_bubble_rating bubble_40,Domestic,The Dreamliner,neutral,0.0
Economy,Comfortable seats with leg rest. Friendly staff and tasty food. Entertainment available. Shame no Wi Fi.,"Reviewed 4 December 2017
",London - New Delhi,ui_bubble_rating bubble_40,International,Air India ,neutral,0.0
Economy,very average airline.punctuality was good.service it was OK.quality of food on board by crew very sub standard.,"Reviewed 4 December 2017
",Muscat Governorate - Mumbai,ui_bubble_rating bubble_30,International,fly home,positive,0.8
Economy,Seats needed urgent cleaning which wasn't done properly. Due to the late arrival of the flight the airline staff didn't had time to clean in proper moment. Food was upto mark but still needs to be upto Higher Standards.,"Reviewed 4 December 2017
",Kolkata - New Delhi,ui_bubble_rating bubble_40,Domestic,Good Service but needs to improve,positive,0.7
Business Class,"Not overated as Air France, but personnel is much more pleasant, smelling and happy to serve. Great Airlines, for a better comfort than Air France, it is now my preferred airlines between my home in Delhi and my home in Paris.","Reviewed 4 December 2017
",New Delhi - Mumbai,ui_bubble_rating bubble_40,Domestic,Very good value for the money,positive,0.91
Economy,They claimed there was a medical emergency on flight that was on the way to Goa which had to return to Mumbai which was ultimately proven to be false. Many a passengers including ourselves missed our connecting flights out of Mumbai because of the 4 hour delay. The saddest thing was both in Goa & Mumbai there were no managers...,"Reviewed 4 December 2017
",Goa - Mumbai,ui_bubble_rating bubble_10,Domestic,Unreliable,neutral,0.0
Economy,"The plane was clean and the flight attendants were very friendly, attentive and professional. The flight was on time and very pleasant. The in-flight entertainment choice was very good, too. Surprisingly, the vegan food was nice. I was also pleased with the luggage allowance for economy class. The overhead lockers were big. All in all, great service.","Reviewed 4 December 2017
",Birmingham - New Delhi,ui_bubble_rating bubble_40,International,"On time, pleasant flight.",positive,0.733333333333
Economy,"We booked Air India because it was the cheapest option available to us. Having read some awful reviews we were a little wary of our journey.
We needn’t have been. The only problem we came across was the insistence of Air India to show proof of our ESTA’s before we could check in. We’ve never had to do this before...","Reviewed 4 December 2017
",London - Newark,ui_bubble_rating bubble_40,International,Better than expected ,positive,0.2
Economy,"Very average airline was very surprise with newer aircraft 787 dream liner seats were broken no one bother to care about it.TV screen not working helpful flight attendant mange to fix it after 5 requests toilets were dirty food was ok, If I have other option avoid this flight altogether","Reviewed 4 December 2017
",London - Amritsar,ui_bubble_rating bubble_30,International,No other options,positive,0.0625
Economy,I took my flight from New Delhi to Dibrugarh. I had a connecting flight via Kolkata and the Service Received from Air India is awesome. Food Quality was also Excellent.,"Reviewed 4 December 2017
",New Delhi - Dibrugarh,ui_bubble_rating bubble_50,Domestic,Excellent Customer Service and Food Quality,positive,1.0
Economy,"Service is prompt, staff is polite but does not go the extra mile. Variety of entertainment to choose from, leg room is OK in economy class, carriers are clean","Reviewed 4 December 2017
",Birmingham - New Delhi,ui_bubble_rating bubble_40,International,Prompt service,neutral,0.0
Economy,Plane four hours late leaving. No explanation or apology. Food vouchers supplied did not cover the cost of a basic meal (breakfast). Plane badly maintained. No headphones. Asked for headphones and they did not work. Asked for more headphones and they had the wrong plug to fit the socket. Gave up. Route map not working on the screen. Slow onboard...,"Reviewed 4 December 2017
",London - New Delhi,ui_bubble_rating bubble_30,International,Don't expect a perfect flight,positive,1.0
Business Class,"With a long couple of flights ahead of us we wanted to hopefully enjoy the experience. We were not disappointed and even though the stopover at Delhi was longer than anticipated - the Air Force were practicing for Barack Obama's visit!! - the lounge was comfortable and the shopping experience satisfactory.
I recommend the massage in the terminal - fantastic....","Reviewed 4 December 2017
",London - Sydney,ui_bubble_rating bubble_50,International,A very pleasant experience - having never flown with Air India before I was not sure how it would be - was great,positive,0.501111111111
Economy,"very good,good space,good entertaiment,good food,good seat,less noisy,smooth take off and landing,,,","Reviewed 4 December 2017
",New Delhi - Mumbai,ui_bubble_rating bubble_40,Domestic,good ambiance and u can international airport lounges,positive,0.35
Economy,"Flew Air India internationally after 15 years. Choice was purely due to convenience since they are the only airline offering a direct service to DC from Delhi, time was convenient as well. Drink selection below average, food barely edible and cleanliness levels questionable. Entertainmen5 system was not wirk8n* 9n m6 sweat, movie selection l8mited and headphones were awful. Cabin crew...","Reviewed 4 December 2017
",New Delhi - Washington DC,ui_bubble_rating bubble_30,International,Convenient but not the test,neutral,0.0
Economy,"Dreadful service, squashed seats and disruptive passengers. Just the worst flight of our lives. Despite booking in together we were allocated seats a long way away from each other and we could see pairs of seats available as the doors were being closed. Had to ask someone to move so that we could sit together on this very long flight....","Reviewed 4 December 2017
",Amritsar - London,ui_bubble_rating bubble_10,International,From start to finish the flight was awful with badly behaved passengers and crew not able to resolve the situation,negative,-0.65
Economy,It is very convenient to fly from Birmingham to Amritsar but it stops in Delhi for 2 hours. It would be better if it flew directly to Amritsar as it would save a lot of time as it flies over Amritsar. Majority of people are for Amritsar not Delhi so I don't understand why Air India does not fly directly...,"Reviewed 4 December 2017
",Birmingham - Amritsar,ui_bubble_rating bubble_40,International,Convience,neutral,0.0
Economy,"Despite horror stories heard on my travels, including a passenger being offered a piece of string for a broken seat belt!, this flight was fine and well organised for transfers.","Reviewed 4 December 2017
",Goa - Mumbai,ui_bubble_rating bubble_40,Domestic,Phew! Ok.,neutral,0.0
Economy,I travelled from copenhagen to Delhi on AI320 . Flight was fully occupied not even single seat empty.. timing and service was good. But inflight entertainment was not so good. We can’t even see map view( internal server connection problems). Very small seats .. need to pay extra if we choose extra leg seats. Very noisy aircraft. Specially if you...,"Reviewed 4 December 2017
",Copenhagen - New Delhi,ui_bubble_rating bubble_30,International,Good experience flight,positive,0.7
Economy,Always an experience flying Air India. Delays setting off from UK and on return from India. Plane was a fantastic 777 and very smooth plane to travel in. However on both outward and return my seat wouldn't recline so I had to rest bolt upright with little sleep possible. I thought I would use the entertainment consul built into the...,"Reviewed 4 December 2017
",Birmingham - New Delhi,ui_bubble_rating bubble_20,International,No Indian Summer !,neutral,0.0
Economy,"I have read a lot of bad things about AI for years before i finally get a chance to experience it and honestly i was a little worried. But the final verdict is that all those reviews are exaggerated and focused towards bad things.
The staff was very nice and helpful. I saw the air hostess helping the elderly and...","Reviewed 4 December 2017
",New Delhi - Frankfurt,ui_bubble_rating bubble_40,International,"Cheaper tickets, plenty luggage allowance and a very nice staff",positive,0.78
Business Class,"London to Kolkata via Delhi. Flight to Delhi on time. Comfortable cabin and seats, very average food, and service, very limited Hollywood movie list. Delhi lounge rather tired and noisy with very average food and pigeons flying in and out. Connecting flight was rescheduled 2 hours later for “operational reasons” less than 24hrs before leaving London, and was further delayed...","Reviewed 4 December 2017
",London - Kolkata,ui_bubble_rating bubble_30,International,Delay,neutral,0.0
Economy,"A short flight, the service was very good and the crew were very nice. The flight was on time leaving and on time arriving at our destination.","Reviewed 4 December 2017
",New Delhi - Amritsar,ui_bubble_rating bubble_40,Domestic,Internal flight,neutral,0.0
Economy,"Never again! Delayed at Heathrow due to technical issues, but no information and help provided during the 2-and-a-half hour delay before actual take-off. 15 phone calls to airline only rarely answered. And useless and very rude staff didn’t know anything about the delay when I managed the get through, leave alone provide an indication of what was likely to happen...","Reviewed 4 December 2017
",London - Kathmandu,ui_bubble_rating bubble_10,International,Disastrous experience ,negative,-0.7
Economy,The journey was comfortable since we did not face amy problem in baggage check-in and at collecting point. The seats should have more space to stretch the legs. The food is ok. Ofcourse there is always room to improve.,"Reviewed 4 December 2017
",London - New Delhi,ui_bubble_rating bubble_40,International,The overall experience was good,positive,0.35
